video_id	title	url	channel_name	upload_date	duration_seconds	view_count	like_count	description
h74Fe_M75T0	Trump's Revolutionary Alliance: The Leaked "Core 5" Plan To Prevent World War 3	https://www.youtube.com/watch?v=h74Fe_M75T0	Promethean Updates	20251213	903	177924	20128	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Barbara Boyd discusses President Trump's bold strategies to end the Ukraine war and dismantle the British imperial financial system. Trump aims to expose Ukrainian corruption; expedite peace negotiations; and form a powerful new alliance with Russia; China; India; and Japan. This Core 5 Alliance seeks to supplant the globalist order; fostering international cooperation and economic development. Boyd delves into the implications of these strategies; the resistance from European war mongers; and the broader vision for a future free from endless wars and financial manipulation.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Saturday Wrap - Trump's Revolutionary Alliance: The Leaked "Core 5" Plan To Prevent World War 3 - December 13; 2025 04:20 Europe's Warmongers Are Sabotaging Peace 06:34 The Core 5 Alliance That Changes Everything 10:20 The British Know Exactly What This Means?And They're Terrified
jbbmCmfPLw8	Trump's Bold National Security Strategy: Ending the Ukraine War #shorts	https://www.youtube.com/watch?v=jbbmCmfPLw8	Promethean Updates	20251211	20	34687	2697	Get our FREE newsletter at https://www.PrometheanAction.com. Trump's security strategy signals a break from the UK's long-standing geopolitical game against Russia. He seeks a resolution?but not one dictated by Zelenskyy's terms. The US is changing course. #Trump #Russia #Geopolitics #NationalSecurity
zzq7zxRc24I	British Sabotage of Ukraine Peace Deal? #shorts	https://www.youtube.com/watch?v=zzq7zxRc24I	Promethean Updates	20251211	36	34914	3316	Trump claims Zelenskyy initially favored peace talks; but rejected the deal after meeting with the British Prime Minister. Sound similar to what happened in Kiev in 2022 with Boris Johnson? Get our FREE newsletter at https://www.PrometheanAction.com #Trump #Zelenskyy #Ukraine #Russia #Politics
ddcsUw307mc	??LIVE Q&A: JPMorgan's $1.5 Trillion vs Trump's NSS - JD Vance Sabotaged in 2028	https://www.youtube.com/watch?v=ddcsUw307mc	Promethean Updates	20251211	7627	61356	5794	Get our FREE Newsletter at https://www.PrometheanAction.com ? Join us for a live broadcast; with your hosts Barbara Boyd; Susan Kokinda and Adam Sturman. Thursday December 11th at 11am Eastern; 8am Pacific every Thursday. We take your questions from both the Youtube live chat and our Newsletter Subscribers!  The enemy isn't regrouping?they're going on offense.  While Trump's revolutionary National Security Strategy shakes the foundations of the British imperial system; Jamie Dimon just assembled a powerful counter-revolutionary force against Trump.   JPMorgan's new $1.5 trillion "Security and Resiliency Initiative" isn't about national security?it's about containing the America First revolution to four years and making sure it dies with Trump's term.  This is the fight for 2026 and beyond.  ?????? National Security Strategy for the USA; November 2025 https://www.whitehouse.gov/wp-content/uploads/2025/12/2025-National-Security-Strategy.pdf  ?? Promethean Action LOGO TEE - Premium Heavyweight : https://shop.prometheanaction.com/products/promethean-action-logo-tee-forge-the-future  ???? E BOOK - IT'S THE BRITISH WHO MURDER OUR PRESIDENTS https://www.prometheanaction.com/it-is-the-british-who-murder-our-presidents/  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  ?? *Make a one-time donation to Promethean PAC* https://www.prometheanpac.com/donate_social_otm?recruiter_id=139893
6E9KkvAsSrw	Trump EXPOSES Britain: The Secret Plot to Block Ukraine Peace	https://www.youtube.com/watch?v=6E9KkvAsSrw	Promethean Updates	20251210	877	406806	44173	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Susan Kokinda discusses President Trump's recent national security strategy; which marks a significant departure from over a century of British-influenced American foreign policy. The episode delves into the geopolitical friction between the U.S. and the UK; particularly regarding their strategies toward Russia and Ukraine. Kokinda underscores the broader clash of worldviews between American sovereignty and British-led internationalism; highlighting the latest developments including reactions from Russia and European elites. The episode also examines the opposition Trump faces from both within the U.S. political establishment and British geopolitical strategists; and emphasizes the importance of maintaining political support to ensure the success of Trump's transformative policies.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Trump EXPOSES Britain: The Secret Plot to Block Ukraine Peace - December 10; 2025 02:13 Trump vs. The Crown: Two Incompatible Worldviews 07:02 Russia's Verdict: 'Trump Gets It' 08:38 The 2028 Trap: Targeting Vance
uNYXQda7dRs	Strategic Overview - Time to End the Self-Destruction of Western Civilization - December 8; 2025	https://www.youtube.com/watch?v=uNYXQda7dRs	Promethean In-Depth	20251209	3353	4135	224	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode of Promethean Action's strategic overview; titled 'It's Time to End The Destruction of Western Civilization;' host Tony Papert and speaker Mike Steger delve into the revolutionary implications of the Trump administration's new national security strategy for 2025. The discussion centers on how this document addresses the profound decay in Western civilization and lays out a plan to revitalize the country's stability; health; and prosperity. Mike Steger also explores the historical and philosophical roots of the current crisis and argues for a renewed commitment to the principles underpinning Western civilization; emphasizing the importance of participation and self-governance in shaping America's future.  00:00 Introduction and Overview 00:17 Trump's National Security Strategy 07:33 Philosophical and Historical Context 14:15 Current Geopolitical Conflicts 21:58 Historical Parallels and Lessons 39:37 The Role of Western Civilization 51:59 Conclusion and Call to Action
Brs4aXOvdxg	They Wargamed the 2020 Coup: The Secret Plot to Jail Trump	https://www.youtube.com/watch?v=Brs4aXOvdxg	Promethean Updates	20251208	851	161371	15486	Get our FREE newsletter at https://www.PrometheanAction.com ? Barbara Boyd delves into the conspiracy to subvert the 2020 election; highlighting secret war games led by the Transition Integrity Project (TIP) involving high-level military and political figures. The video outlines the deliberate strategies used to rig the election; target Donald Trump; and dismantle his movement. Boyd details the roles of key players such as Rosa Brooks and Niles Gilman; discusses the connections with Black Lives Matter and ANTIFA; and examines the broader implications of these actions. Plus; excerpts from Trump's 2020 World Economic Forum speech are analyzed to understand why Trumpism is fiercely opposed.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - They Wargamed the 2020 Coup: The Secret Plot to Jail Trump - December 8; 2025 02:28 TIP and Rosa Brooks Revisited 07:51 TIP; January 6 and Arctic Frost 10:03 Why They Hate Trump and All Americans
PJUGZoL4fIw	The British Financial Empire's Coup Against Trump #shorts	https://www.youtube.com/watch?v=PJUGZoL4fIw	Promethean Updates	20251207	24	30836	2787	Get our FREE newsletter at https://www.PrometheanAction.com. Barbara Boyd details the modern British financial empire's coup against Donald Trump since 2016. These policies explain their actions: the 2020 overthrow; jail attempts; and assassination attempts. #BarbaraBoyd #DonaldTrump #BritishEmpire #FinancialCoup
6-Wiq4Cx3HM	Saturday Class - Trump's USA Resurgent! - December 6; 2025	https://www.youtube.com/watch?v=6-Wiq4Cx3HM	Promethean In-Depth	20251207	3017	1600	78	Get our FREE newsletter at https://www.PrometheanAction.com ? In Promethean Action's weekly class for December 6th; 2025; hosted by Tony Papert; Brian Lantz dives deep into the topic 'Trump's USA Resurgent.' The session covers the significant progress in America's re-industrialization efforts; including new factory starts; machine tool orders; and the manufacturing PMI. The discussion highlights the reduction in the Federal deficit; the impact of tariffs on trade deficits; and the growth in small and medium-sized enterprises driven by low-interest loans from the Small Business Administration. Additionally; the class touches on the latest developments in nuclear energy; large power transformer projects; and the skilled labor force's expansion through increased trade school attendance and apprenticeships.  00:00 Introduction and Overview 01:14 Economic Reforms and Manufacturing Growth 04:03 Manufacturing PMI and Economic Indicators 10:46 Small Business Administration and Manufacturing Initiatives 13:53 National Security Strategy and Machine Tool Orders 19:00 New Factory Starts and Industrial Construction 43:57 Training and Workforce Development 49:16 Conclusion and Final Thoughts
c1bwC0RKF8U	Trump's Revolution: Destroying Globalism; Igniting America First! #shorts	https://www.youtube.com/watch?v=c1bwC0RKF8U	Promethean Updates	20251207	59	85053	7625	Get our FREE newsletter at https://www.PrometheanAction.com. A document posted on the White House website outlines Trump's 'worker-first' economic policy as the core of national security. Why did this cause such anger in globalist circles? And what does it mean for the MAGA movement? #TrumpPolicy #MAGA #Globalism #EconomicRevolution
7q7UHWlDW28	Trump's Warning To Europe: Civilizational Erasure	https://www.youtube.com/watch?v=7q7UHWlDW28	Promethean Updates	20251206	848	195583	20260	*Get our FREE newsletter at* https://www.PrometheanAction.com ? Early Friday morning; the White House quietly released a 33-page national security document that redefines America's role on the global stage. This document marks a dramatic shift from 34 years of globalist foreign policy; dating back to the Soviet Union's collapse. The new strategy focuses on ending overseas intervention unless directly tied to U.S interests; with a prioritization of American economic superiority and reindustrialization. It calls for strict immigration controls; a robust military; and a focus on domestic infrastructure against natural disasters. The strategy has prompted substantial backlash from global leaders and media alike; who view it as a threat to the established order. Barbara Boyd explains the significance of this revolutionary document; its potential implications for global politics; and the ensuing resistance from both domestic and international entities. Tune in to understand Trump's vision for America's future and why it's causing such a stir.  ?? *NATIONAL SECURITY STRATEGY 2025 Document* https://www.whitehouse.gov/wp-content/uploads/2025/12/2025-National-Security-Strategy.pdf  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Saturday Wrap-Up - Trump's Warning To Europe: Civilizational Erasure - December 6; 2025 04:00 A True American First Foreign Policy 09:11 Europe's Censorship Regime vs. American Freedom 10:56 From Endless Wars to Economic Partnerships
a-HqMufkrxo	Has Trump Ended British Superpower Manipulation? #shorts	https://www.youtube.com/watch?v=a-HqMufkrxo	Promethean Updates	20251204	27	39473	3273	Get our FREE newsletter at https://www.PrometheanAction.com. Post-WWII; British strategy depended on keeping superpowers at odds. Use the U.S. as a 'dumb giant' to maintain control. But Secretary of State Rubio signals a major shift. #BritishEmpire #Geopolitics #ColdWar #MarcoRubio
T-ER4vDs5OE	??LIVE Q&A: Trump's Peace Gambit - Putin Talks; Zelensky's Dilemma & Venezuela on the Brink	https://www.youtube.com/watch?v=T-ER4vDs5OE	Promethean Updates	20251204	7644	33561	3927	Get our FREE Newsletter at https://www.PrometheanAction.com ? Join us for a live broadcast; with your hosts Barbara Boyd; Susan Kokinda and Adam Sturman. Thursday December 4th at 11am Eastern; 8am Pacific every Thursday. We take your questions from both the Youtube live chat and our Newsletter Subscribers!  Trump's envoys just sat down with Putin in Moscow. Zelensky is scrambling across Europe. A 20-point peace plan is on the table?but who's really winning? And while Ukraine dominates headlines; Trump is simultaneously threatening military action against Venezuela; deploying carrier strike groups and issuing ultimatums to Maduro.  This is American System diplomacy versus British imperial chaos?playing out on two fronts simultaneously.
XcHQDSIUGtI	Trump vs. Global Elites & British Imperial Games #shorts	https://www.youtube.com/watch?v=XcHQDSIUGtI	Promethean Updates	20251203	27	20753	2048	Get our FREE newsletter at https://www.PrometheanAction.com. Since the 70s; Susan Kokinda's tracked how global elites control world economies via a modern version of the imperial ?Great Game.? Now; a second Trump presidency is challenging that control in unprecedented ways. #GlobalElites #Geopolitics #TrumpPresidency #SusanKokinda
rQ8kVxyzqIk	Ukraine Peace Talks: FBI Takes Down Corrupt Officials; Exposing US Ties #shorts	https://www.youtube.com/watch?v=rQ8kVxyzqIk	Promethean Updates	20251203	125	44142	6448	Get our FREE newsletter at https://www.PrometheanAction.com. The FBI took down key Ukrainian figures blocking peace with Russia; revealing theft linked to US senators. This follows Trump's peace plan calling for an audit of Ukraine aid. #Ukraine #FBItakedown #Trump #Corruption #Russia
OB3XMZXI4Zo	Moscow Shocker: Trump; Putin; China Alliance Fears #shorts	https://www.youtube.com/watch?v=OB3XMZXI4Zo	Promethean Updates	20251203	64	150059	12227	Get our FREE newsletter at https://www.PrometheanAction.com. A historic Moscow meeting: Trump's envoy Steve Witkoff met with Putin as China's Foreign Minister Wang Yi engaged his Russian counterpart. Is the world order shifting away from British imperial control? #Trump #Putin #China #Russia #Geopolitics
5HH7mcn7HAw	Britain's Worst Nightmare: Three Nuclear Powers Meet in Moscow	https://www.youtube.com/watch?v=5HH7mcn7HAw	Promethean Updates	20251203	939	224885	26255	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Susan Kokinda discusses a significant event in Moscow involving Trump's envoy Steve Witkoff; Vladimir Putin; and Chinese Foreign Minister Wang Yi. The meeting represents a major shift in global power dynamics; signaling potential threats to British imperial control. Kokinda delves into Trump's new alliances with Russia and China and his efforts to target the financial lifeblood of the British Empire. The episode covers various topics including the re-emergence of sovereign nations; targeting of dirty money flows in Venezuela; and Trump's transformative economic policies. As the US; Russia; and China enhance their cooperation; the traditional geopolitical playbook is being challenged. Stay tuned to understand how Trump's strategies are changing the world order and why this has the Anglo-American establishment in panic mode.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Britain's Worst Nightmare: Three Nuclear Powers Meet in Moscow - December 3; 2025 02:38 Moscow Convergence: Three Superpowers End the Great Game 06:51 Venezuela Strike: Trump Targets the Empire's Dirty Money Jugular 11:40 The American System Reborn: Economic Sovereignty vs. Financial Parasites
72fLDZIUcUo	Ukraine Lobby's HUGE Power: Is Trump Caught In The Middle? #shorts	https://www.youtube.com/watch?v=72fLDZIUcUo	Promethean Updates	20251202	42	26955	2654	Get our FREE newsletter at https://www.PrometheanAction.com. The Ukraine caucus reveals Washington's most powerful lobby; putting Trump at odds. His peace efforts with Ukraine & Russia; plus immigration enforcement; trigger fierce media pushback. #UkraineConflict #Trump #PoliticalLobby #MediaBias
4ZkJcsnwvTE	FBI Took Down Ukraine Swindlers! Senators Accused Of Stealing Billions! #shorts	https://www.youtube.com/watch?v=4ZkJcsnwvTE	Promethean Updates	20251202	30	60156	6162	Get our FREE newsletter at https://www.PrometheanAction.com. The FBI took down key people in Ukraine blocking peace with Russia. They stole billions; potentially implicating US senators and congressmen who funded the war. Now they attack Hegseth and Trump for cutting drug supply chains. #Ukraine #Russia #FBIAgency #Corruption
Fr71PpMB0_4	Is Gen-Z the Key to the Midterms?	https://www.youtube.com/watch?v=Fr71PpMB0_4	Promethean In-Depth	20251202	2761	953	45	Get our FREE newsletter at https://www.PrometheanAction.com ? Join Kesha Rogers; Tony Papert; and Brian Lantz for a deep dive into the challenges and opportunities facing Generation Z in the current economic landscape. This episode highlights key issues such as the misuse of H-1B visas resulting in job losses for American workers; and the strategic steps the Trump administration is taking to address these concerns. Tony Ard discusses the cultural impact of these issues; likening current events to a 'Third American Revolution.' The discussion also covers the dire unemployment situation among Gen Z; the broken homes many come from; and the broader societal and educational reforms necessary to uplift this generation. Tune in for a thorough examination of how America can better invest in its youth.  00:00 Introduction and Overview 00:45 H1B Visa Atrocities and Generation Z 02:50 The Third American Revolution 04:31 Impact of H1B Visas on American Workforce 06:42 Generation Z: The No Future Generation 13:31 Trump's Response to H1B Visa Abuse 17:48 Generation Z's Struggles and Opportunities 27:52 Educational Reforms and the Mississippi Miracle 29:15 Historical Inspirations for Educational Reform 33:41 Q&A and Further Discussion 35:06 Addressing the Labor Shortage 43:56 The Underclass and Future Workforce Solutions
nk-FWyWvIKk	Trump's Secret to Ukraine Peace: Excluded Warmongers! #shorts	https://www.youtube.com/watch?v=nk-FWyWvIKk	Promethean Updates	20251201	36	39368	3743	Get our FREE newsletter at https://www.PrometheanAction.com Trump may achieve peace in Ukraine by excluding interventionist forces. The old British model thrives on war and financial control. America; however; seeks peace; sovereignty; and economic development. #UkrainePeace #TrumpPolicy #Diplomacy #USForeignPolicy
6EV2apqRB2c	Trump's FBI DESTROYS Zelensky's Top Aide While WAR PARTY STEALS BILLIONS	https://www.youtube.com/watch?v=6EV2apqRB2c	Promethean Updates	20251201	786	117551	15946	Get our FREE newsletter at https://www.PrometheanAction.com ? In this episode; Barbara Boyd discusses the FBI's recent crackdown on corruption in Ukraine; including the arrest of key figure Andriy Yermak. She explores the potential links to U.S. Congress members who have supported war funding without scrutiny. Boyd delves into Trump's renewed efforts for peace with Russia and its implications; highlighting media and political backlash. The episode also covers the broader European response to the Ukraine War and ongoing corruption scandal. Commentary from Donald Trump Jr. and reflections on social media's role in shaping public opinion are also featured. Subscribe to Promethean Action for more updates and nuanced perspectives on these critical issues.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - Trump's FBI DESTROYS Zelensky's Top Aide While WAR PARTY STEALS BILLIONS - December 1; 2025 03:17 Europe?s Panic: From "Unity" to Nuclear Blackmail 05:14 "War Crimes" Hoax: Hiding the Kickbacks 11:10 The "Fake MAGA" Psyop Exposed
7AxYVDsd2Fs	Trump's Historic Global Economic & Strategic Shift Revealed #shorts	https://www.youtube.com/watch?v=7AxYVDsd2Fs	Promethean Updates	20251127	36	43715	4420	Get our FREE newsletter at https://www.PrometheanAction.com Donald Trump systematically dismantling control over war & money. An absolutely historic shift is underway; reshaping the world economy and global strategy. #DonaldTrump #EconomicPolicy #GlobalStrategy #AmericanSovereignty
XHJQld9h2y8	Rebuild the Industrial Base: Trump's Economic Genius #shorts	https://www.youtube.com/watch?v=XHJQld9h2y8	Promethean In-Depth	20251126	135	1209	44	Get our FREE newsletter and watch the entire show at https://www.PrometheanAction.com The US economy faces cartelization; but the administration is making strides. Trump recognized the need to rebuild industry; lost over 60 years; to empower the population and secure long-term power. #Economy #IndustrialBase #TrumpStrategy #SelfGovernment #Manufacturing #PoliticalPower
MyBXZsWb8t0	Trump Dominates Ukraine Talks; Locks Out the Brits #shorts	https://www.youtube.com/watch?v=MyBXZsWb8t0	Promethean Updates	20251126	33	40049	4319	Get our FREE newsletter at https://www.PrometheanAction.com  Donald Trump sidelined the British Empire from Ukraine peace talks; a battle between American economic building and British financial looting. Trump is dismantling the foundations of the dying British system. #DonaldTrump #Ukraine #BritishEmpire #PeaceTalks
mhRfO9ubmCE	Trump Locks Britain Out of Peace: $1 Trillion Deal Shatters the Empire	https://www.youtube.com/watch?v=mhRfO9ubmCE	Promethean Updates	20251126	842	265650	34276	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Susan Kokinda explains how Donald Trump has effectively sidelined the British Empire from Ukraine peace negotiations; asserting a strategic shift in global power dynamics. The video highlights Trump's efforts to bring peace to Ukraine by excluding British influences; critiques the G20 summit's waning relevance; and underscores Trump's economic deals surpassing those orchestrated by figures like Mark Carney. Emphasizing Trump's dismantling of the British imperial system and advocating for a return to American economic principles; this update encourages viewers to see through media distractions and understand the broader geopolitical shifts.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Trump Locks Britain Out of Peace: $1 Trillion Deal Shatters the Empire - November 26; 2025 03:23 Trump Locks British Warmongers Out of Ukraine Peace Talks 07:09 Trump's Economic Deals Expose the G20's Irrelevance 09:18 The Driving Force Behind Trump's Revolution
Ng3bXv8W8TA	Trump & Putin: New Alliance for Peace & Resources? #shorts	https://www.youtube.com/watch?v=Ng3bXv8W8TA	Promethean Updates	20251125	24	34948	2618	Get our FREE newsletter at https://www.PrometheanAction.com Trump and Putin are planning a renewed US-Russia alliance! This could end the Ukraine war; reconstruct the country; and unlock massive Arctic and space resource projects like the Bering Strait Tunnel. #Trump #Putin #Arctic #Space #BeringStrait
bc5ALvQ-JeQ	Strategic Overview - Trump Goes Full MAGA on Russia-Ukraine Peace Deal - November 24; 2025	https://www.youtube.com/watch?v=bc5ALvQ-JeQ	Promethean In-Depth	20251125	3146	1601	89	Get our FREE newsletter at https://www.PrometheanAction.com ? In this episode; Kesha Rogers and Michael Steger discuss President Trump's ongoing efforts to end endless wars; with a specific focus on the recent Ukraine crisis and peace talks. They touch upon Trump's goal to rebuild America through advanced economic development and highlight his new executive order called the Genesis Mission; which aims to accelerate scientific breakthroughs using AI. The discussion also covers the socio-political climate; including the impact of previous generations' decisions on today's youth and the role of younger generations in shaping the nation's future. The episode underscores the need for a strong economic agenda and industrial mobilization to restore America's prosperity and calls on young Americans to participate in this transformative journey.  00:00 Trump's Campaign Priorities: Ending Endless Wars 01:07 Trump's Economic Vision: Rebuilding America 01:32 Genesis Mission: Accelerating Scientific Breakthroughs 03:19 Barbara Boyd's Briefing: British Empire vs. MAGA 04:19 Michael Steger's Discussion: Trump's Global Impact 12:15 Generational Shifts: Millennials and Gen Z 27:09 Trump's Russia-Ukraine Peace Proposal 36:08 Reviving Nation States: US-Russia Collaboration 41:00 Call to Action: Mobilizing the Younger Generation 43:42 Open Discussion and Q&A
mB07oGk1G6g	1620: The Secret of American Greatness #shorts	https://www.youtube.com/watch?v=mB07oGk1G6g	Promethean In-Depth	20251124	74	1225	25	In 1620; Pilgrims risked everything to found Plymouth Colony. Their mission? To build a new society based on principles utterly at odds with Europe's suffocating oligarchy. Get our FREE newsletter and watch the entire class at https://www.PrometheanAction.com #Pilgrims #PlymouthColony #AmericanHistory #JohnRobinson
QGR2ryIWIZA	American Founding: The Untold Story of Creative Impulse #shorts	https://www.youtube.com/watch?v=QGR2ryIWIZA	Promethean In-Depth	20251124	114	961	40	America's drive to create a productive; scientifically advanced culture is deeply rooted in its founding. The Pilgrims sought freedom to invent; discover; progress; and build. A vision impossible in Europe. Get our FREE newsletter and watch the entire class at https://www.PrometheanAction.com #AmericanHistory #ReligiousFreedom #Innovation #EconomicGrowth
Zfj8jMuOSTQ	Trump's Ukraine Peace Plan: Financial Empire Demise? #shorts	https://www.youtube.com/watch?v=Zfj8jMuOSTQ	Promethean Updates	20251124	17	23683	1868	Get our FREE newsletter at https://www.PrometheanAction.com Could Trump's Russia-Ukraine peace proposal dismantle the British financial empire? Or will it spark a new Renaissance; rescuing humanity from a modern Dark Age? #TrumpPeacePlan #RussiaUkraineWar #BritishEmpire #Renaissance
h04YZMf8zSk	Trump: Rebuilding America & Rejecting WEF #shorts	https://www.youtube.com/watch?v=h04YZMf8zSk	Promethean Updates	20251124	27	38206	3234	This country was stripped down; resembling a World Economic Forum government where you 'own nothing and be happy.' Trump is reversing this; striving for self-sufficiency. Get our FREE newsletter at https://www.PrometheanAction.com #WorldEconomicForum #Trump #SelfSufficient #Economy
P7tSdCq6KLo	British Empire's Psy-War Against MAGA: How They're Trying to Stop Trump's Peace	https://www.youtube.com/watch?v=P7tSdCq6KLo	Promethean Updates	20251124	836	71052	10743	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Barbara Boyd discusses President Trump's peace plan for the Russia-Ukraine war and its monumental implications. The proposed plan may lead to the end of the British Financial Empire and spark a new human Renaissance. Trump's realist approach centers on acknowledging ground realities and working toward Ukrainian sovereignty and rebuilding. The script also highlights Trump's criticism of the Washington status quo and the psychological warfare against MAGA supporters. Vice President Vance's insights on MAGA's challenges and the economic strategies are also examined. Boyd delves into the economic and geopolitical ramifications of the peace plan; including infrastructural projects like the Bering Strait Tunnel and the potential collapse of NATO.   ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - British Empire's Psy-War on MAGA to Stop Trump's Peace ? Here's How We Fight Back - November 24; 2025 04:27 Trump Sparks Human Renaissance; Europe Clings to Dark Age 08:18 Vance?The Big Job For MAGA ahead of the Midterms
Sq1lcm84jFo	MAGA Fracturing? Not so fast! #shorts	https://www.youtube.com/watch?v=Sq1lcm84jFo	Promethean Updates	20251123	18	30967	2188	Headlines of MAGA fracturing are a cover story. Trump's meeting with Mamdani and Ukraine deadline reveal he's cornered the war finance empire. All according to plan. Get our FREE newsletter at https://www.PrometheanAction.com #MAGA #Trump #Ukraine #Politics #Finance
YfbkjDSWbHw	Trump's Ukraine Peace Plan: Shocks the War Party! #shorts	https://www.youtube.com/watch?v=YfbkjDSWbHw	Promethean Updates	20251123	25	34470	2400	A surprise 28-point peace plan from Trump delivered to Kiev this week has shocked Ukrainian; British; and European governments eager to continue the war. Trump sent officials to demand Ukraine face military reality. Get our FREE newsletter at https://www.PrometheanAction.com #Trump #Ukraine #PeacePlan #Military #Politics
cGMNyuZAVdk	Saturday Class - The Massachusetts Miracle - November 22; 2025	https://www.youtube.com/watch?v=cGMNyuZAVdk	Promethean In-Depth	20251123	3673	1903	68	Get our FREE newsletter at https://www.PrometheanAction.com ? In this week's episode of Promethean Action's class; host Tony Papert is joined by Robert Ingraham who discusses 'The Massachusetts Miracle'. The conversation delves into the origins of the American system; the economic and religious foundations laid by the Massachusetts Bay colonists; and how President Trump aims to revive these principles today. Ingraham highlights the pivotal role of figures like John Winthrop and the establishment of the Saugus Iron Works; showcasing early advancements in American industry and science. Additionally; he explores the Massachusetts Mint's creation of the pine tree shilling and its impact on the colony's economy. The session concludes with a detailed examination of British attempts to stifle American manufacturing and impose a slave-labor economy; leading to the essential motives behind the American Revolution.  00:00 Introduction to Promethean Action's Weekly Class 00:11 Overview of the Massachusetts Miracle 03:06 The American System and Its Revival 08:04 The Role of Religion in the American System 11:26 The Pilgrims' Vision for a New Society 21:20 The Establishment of the Saugus Iron Works 30:47 Scientific Contributions of Early American Leaders 39:04 Economic Challenges and the Pine Tree Shilling 51:09 British Suppression of American Industry 01:00:36 Conclusion: The True Cause of the American Revolution
bROXJ-1y2Ng	TRUMP HAS THEM CORNERED: Mamdani; Ukraine & the Collapse of the War Empire	https://www.youtube.com/watch?v=bROXJ-1y2Ng	Promethean Updates	20251122	865	105706	16659	Get our FREE newsletter at https://www.PrometheanAction.com ? In this episode; Barbara Boyd discusses the recent headlines suggesting a fracturing within the MAGA movement and examines the reality behind these claims. She delves into President Trump's strategic actions; including his meeting with Zohran Mamdani at the White House and the Thanksgiving deadline for ending the Ukraine war. Boyd highlights Trump's efforts to solve high rents and home prices by building more housing; alongside Mamdani; and emphasizes Trump's ongoing dismantling of the Anglo-American Elites rules-based international order. Additionally; she speaks about the recent peace plan presented to Ukraine and the implications on the European political landscape.   ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 Intro 04:03 Zohran Mamdani Realizes Who Holds the Cards 08:27 Last Call for the Warmonger Empire
